ID,F_FECHAAVALUO,TOT_BANOS,DEPOSITO,HABITACIONES,ESTRATO,TOTALGARAJES,PISOS,SOTANOS,ANTIGUEDAD,EDIPISO,IDCATEGORIA,ASCENSOR,LATITUD,LONGITUD,LOCALIDAD,BARRIO,AREA_PRIVADA,AREA_PRIVADA_VALFINAL
164,01/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,34.55,"224,142,969.82"
165,01/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,38.98,"222,113,037.32"
166,01/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,34.04,"222,385,071.22"
167,01/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,35.71,"223,973,350.06"
168,01/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,35.51,"221,173,646.57"
169,01/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,37.70,"225,670,164.52"
170,01/02/2016,2,0,3,3,0,21,1,0,17,Apartamento,1,4.59311 ,-74.1593,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,48.91,"211,883,417.68"
171,01/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,34.47,"226,501,612.99"
172,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,37.70,"225,831,198.67"
173,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,39.30,"226,137,995.46"
174,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,34.36,"222,016,433.76"
175,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,34.39,"222,205,266.38"
176,02/02/2016,1,0,2,3,0,12,0,0,5,Apartamento,1,4.59381 ,-74.1602,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,36.07,"218,733,270.87"
177,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,37.78,"226,667,219.16"
178,02/02/2016,2,0,2,3,0,21,1,0,20,Apartamento,1,4.59311 ,-74.1592,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,45.79,"204,614,866.89"
179,02/02/2016,1,0,2,3,0,12,1,0,3,Apartamento,1,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,40.75,"223,012,463.33"
180,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,34.20,"225,729,236.25"
181,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,39.27,"222,931,540.21"
182,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,37.15,"223,923,244.56"
183,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,34.45,"226,180,522.30"
184,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,39.39,"224,485,345.27"
185,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,37.66,"226,725,592.44"
186,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,37.72,"224,078,149.47"
187,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,38.74,"222,879,836.57"
188,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,34.83,"226,079,237.07"
189,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,37.38,"225,433,342.58"
190,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,37.64,"221,973,416.38"
191,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,39.04,"226,398,629.41"
192,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,37.57,"222,286,107.26"
193,02/02/2016,1,0,2,3,0,12,1,0,6,Apartamento,1,4.59415 ,-74.1582,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,35.94,"224,953,859.25"
194,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,34.12,"224,208,458.84"
195,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,33.99,"225,360,467.48"
196,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,37.91,"222,446,328.53"
197,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,37.06,"223,511,938.10"
198,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,39.43,"222,044,816.73"
199,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,39.28,"226,194,574.47"
200,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,34.94,"225,688,821.13"
201,02/02/2016,1,0,2,3,0,12,0,0,NA,Apartamento,0,4.59446 ,-74.1580,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,37.77,"224,953,434.19"
202,02/02/2016,2,0,3,2,0,17,0,0,16,Apartamento,1,4.50711 ,-74.1039,USME,LA ESPERANZA SUR,44.01,"204,669,529.45"
203,02/02/2016,1,0,2,2,0,6,0,0,6,Apartamento,0,4.52440 ,-74.1229,USME,LA AURORA,37.55,"205,863,335.90"
204,03/02/2016,1,0,2,2,0,13,0,0,2,Apartamento,0,4.53499 ,-74.1097,USME,LA FISCALA NORTE,47.86,"226,162,326.78"
205,03/02/2016,2,0,3,2,0,6,0,1,4,Apartamento,0,4.54029 ,-74.1415,CIUDAD BOLIVAR,QUIBA,42.63,"182,259,448.73"
206,03/02/2016,1,0,2,2,0,6,0,0,4,Apartamento,0,4.52611 ,-74.0976,SAN CRISTOBAL,JUAN REY (LA PAZ),40.09,"172,869,155.24"
207,03/02/2016,1,0,2,2,0,2,0,0,2,Casa,0,4.52611 ,-74.0978,SAN CRISTOBAL,JUAN REY (LA PAZ),47.00,"177,670,300.18"
208,03/02/2016,1,0,2,2,0,6,0,0,4,Apartamento,0,4.52611 ,-74.0981,SAN CRISTOBAL,JUAN REY (LA PAZ),39.87,"173,551,349.12"
209,03/02/2016,1,0,1,2,0,2,0,0,2,Casa,0,4.52611 ,-74.0917,SAN CRISTOBAL,JUAN REY (LA PAZ),34.34,"159,038,168.46"
210,03/02/2016,2,0,3,2,0,14,0,0,3,Apartamento,1,4.50967 ,-74.1179,USME,MONTEBLANCO,49.14,"218,943,783.85"
211,03/02/2016,2,0,3,2,0,14,1,0,13,Apartamento,1,4.50927 ,-74.1171,USME,MONTEBLANCO,48.73,"218,268,695.39"
212,03/02/2016,2,0,3,3,0,14,0,0,13,Apartamento,1,4.50927 ,-74.1171,USME,MONTEBLANCO,49.61,"224,799,963.20"
213,03/02/2016,1,0,3,2,0,14,1,0,8,Apartamento,1,4.50928 ,-74.1180,USME,MONTEBLANCO,50.62,"207,540,018.81"
214,03/02/2016,2,0,3,2,0,14,0,0,7,Apartamento,1,4.50927 ,-74.1171,USME,MONTEBLANCO,48.71,"213,833,580.15"
215,03/02/2016,2,0,3,2,0,14,1,0,1,Apartamento,0,4.50927 ,-74.1171,USME,MONTEBLANCO,49.22,"210,716,021.39"
216,03/02/2016,2,0,2,2,0,14,0,0,2,Apartamento,1,4.50927 ,-74.1171,USME,MONTEBLANCO,49.04,"221,905,033.02"
217,03/02/2016,2,0,3,2,0,14,0,0,6,Apartamento,1,4.50927 ,-74.1171,USME,MONTEBLANCO,50.71,"219,955,398.45"
218,03/02/2016,1,0,2,2,0,14,0,0,13,Apartamento,1,4.50927 ,-74.1171,USME,MONTEBLANCO,46.87,"219,202,717.86"
219,03/02/2016,2,0,3,2,0,14,1,0,1,Apartamento,0,4.50927 ,-74.1171,USME,MONTEBLANCO,49.26,"210,546,991.38"
220,03/02/2016,1,0,2,2,0,14,0,0,6,Apartamento,1,4.50911 ,-74.1179,USME,MONTEBLANCO,50.70,"220,375,251.27"
221,04/02/2016,2,0,3,2,0,14,0,0,7,Apartamento,1,4.50927 ,-74.1171,USME,MONTEBLANCO,48.98,"214,868,559.72"
222,04/02/2016,2,0,3,3,0,12,0,0,2,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,40.97,"205,942,209.52"
223,05/02/2016,2,0,3,3,0,12,0,0,4,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,40.08,"202,094,042.87"
224,05/02/2016,2,0,3,3,0,12,0,0,9,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.81,"206,185,763.99"
225,05/02/2016,2,0,3,3,0,12,0,0,5,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.44,"204,663,817.19"
226,05/02/2016,2,0,3,3,0,12,0,0,10,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.40,"207,621,833.73"
227,05/02/2016,2,0,3,3,0,12,0,0,1,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.22,"194,841,612.65"
228,05/02/2016,2,0,3,3,0,12,0,0,1,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,40.81,"197,984,932.57"
229,05/02/2016,2,0,3,3,0,12,0,0,3,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,40.61,"210,393,010.69"
230,05/02/2016,2,0,3,3,0,12,0,0,6,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.96,"209,920,338.09"
231,05/02/2016,2,0,3,3,0,12,0,0,10,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.80,"202,429,253.02"
232,05/02/2016,2,0,3,3,0,12,0,0,1,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,34.33,"181,177,339.83"
233,05/02/2016,2,0,3,3,0,12,0,0,7,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.71,"209,654,801.95"
234,05/02/2016,2,0,3,3,0,12,0,0,3,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.62,"200,083,679.81"
235,05/02/2016,2,0,3,3,0,12,0,0,1,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.22,"203,372,837.38"
236,05/02/2016,2,0,3,3,0,12,0,0,12,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.72,"206,633,934.18"
237,05/02/2016,2,0,3,3,0,12,0,0,7,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.72,"208,466,897.04"
238,05/02/2016,2,0,3,3,0,12,0,0,10,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,42.01,"214,374,348.40"
239,05/02/2016,2,0,3,3,0,12,0,0,10,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.60,"202,133,690.58"
240,05/02/2016,2,0,3,3,0,12,0,0,2,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.65,"198,927,699.31"
241,05/02/2016,2,0,3,3,0,12,0,0,10,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.61,"207,738,586.25"
242,05/02/2016,2,0,3,3,0,12,0,0,9,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,42.35,"208,698,171.06"
243,05/02/2016,2,0,3,3,0,12,0,0,12,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,42.31,"203,559,556.15"
244,05/02/2016,2,0,3,3,0,12,0,0,6,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,42.08,"208,728,938.41"
245,05/02/2016,2,0,3,3,0,12,0,0,3,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.19,"207,916,614.72"
246,05/02/2016,2,0,3,3,0,14,0,0,14,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.91,"205,086,663.22"
247,05/02/2016,2,0,3,3,0,12,0,0,1,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.34,"202,151,035.98"
248,05/02/2016,2,0,3,3,0,12,0,0,7,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.38,"208,071,233.02"
249,05/02/2016,2,0,3,3,0,12,0,0,1,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.64,"199,912,983.25"
250,05/02/2016,2,0,3,3,0,12,0,0,6,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.89,"208,035,555.38"
251,05/02/2016,2,0,3,3,0,12,0,0,8,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.60,"204,518,140.32"
252,08/02/2016,2,0,3,3,0,12,0,0,11,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.36,"205,793,461.78"
253,08/02/2016,2,0,3,3,0,12,0,0,7,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.65,"205,417,131.56"
254,08/02/2016,2,0,3,3,0,12,0,0,1,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,34.36,"179,707,200.19"
255,08/02/2016,2,0,3,3,0,12,0,0,5,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.16,"207,282,383.15"
256,08/02/2016,2,0,3,3,0,12,0,0,7,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.43,"209,344,492.66"
257,08/02/2016,2,0,3,3,0,12,0,0,10,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,44.34,"206,080,806.23"
258,08/02/2016,2,0,3,3,0,12,0,0,8,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,42.34,"207,193,316.46"
259,08/02/2016,2,0,3,3,0,12,0,0,7,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.79,"212,449,435.01"
260,08/02/2016,2,0,3,3,0,12,0,0,9,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.72,"204,722,806.83"
261,08/02/2016,2,0,3,3,0,12,0,0,10,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.62,"208,529,275.54"
262,08/02/2016,2,0,3,3,0,12,0,0,11,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.55,"206,330,534.83"
263,08/02/2016,2,0,3,3,0,12,0,0,10,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.93,"200,682,307.76"
264,08/02/2016,2,0,3,3,0,14,0,0,13,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.73,"210,402,534.49"
265,08/02/2016,2,0,3,3,0,12,0,0,7,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,42.26,"213,664,652.38"
266,08/02/2016,2,0,3,3,0,12,0,0,10,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.59,"209,461,847.05"
267,08/02/2016,2,0,3,3,0,12,0,0,3,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.12,"209,969,747.73"
268,08/02/2016,2,0,3,3,0,12,0,0,12,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,42.07,"204,494,254.86"
269,08/02/2016,2,0,3,3,0,12,0,0,6,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.73,"208,646,566.87"
270,08/02/2016,2,0,3,3,0,12,0,0,8,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.42,"207,719,766.76"
271,08/02/2016,2,0,3,3,0,12,0,0,10,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.50,"209,613,772.13"
272,08/02/2016,2,0,3,3,0,12,0,0,10,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.50,"200,340,743.26"
273,08/02/2016,2,0,3,3,0,12,0,0,4,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.30,"204,739,109.53"
274,08/02/2016,2,0,3,3,0,12,0,0,11,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.70,"204,535,064.73"
275,08/02/2016,2,0,3,3,0,12,0,0,8,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,42.11,"201,116,930.18"
276,08/02/2016,2,0,3,3,0,12,0,0,5,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.61,"207,912,703.75"
277,09/02/2016,2,0,3,3,0,12,0,0,2,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.03,"210,415,098.44"
278,09/02/2016,2,0,3,3,0,12,0,0,1,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.66,"198,749,993.22"
279,09/02/2016,2,0,3,3,0,12,0,0,11,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,42.23,"205,420,625.10"
280,09/02/2016,2,0,3,3,0,12,0,0,8,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.85,"212,388,947.60"
281,09/02/2016,2,0,3,3,0,12,0,0,12,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.74,"205,102,368.67"
282,09/02/2016,2,0,3,3,0,12,0,0,12,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.63,"200,942,041.36"
283,11/02/2016,2,0,3,3,0,12,0,0,8,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.50,"209,702,587.33"
284,11/02/2016,2,0,3,3,0,12,0,0,3,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.40,"204,679,425.43"
285,11/02/2016,2,0,3,3,0,12,0,0,5,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.61,"203,016,449.88"
286,15/02/2016,2,0,3,3,0,12,0,0,12,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,42.25,"209,083,213.68"
287,15/02/2016,2,0,3,3,0,12,0,0,1,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,33.49,"187,854,488.58"
288,15/02/2016,2,0,3,3,0,12,0,0,3,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,40.61,"206,367,529.94"
289,15/02/2016,2,0,3,3,0,12,0,0,11,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.95,"207,820,284.98"
290,15/02/2016,2,0,3,3,0,12,0,0,11,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,42.03,"213,130,512.51"
291,15/02/2016,2,0,3,3,0,12,0,0,3,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,40.77,"207,538,069.48"
292,15/02/2016,2,0,3,3,0,12,0,0,3,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.23,"206,514,973.00"
293,15/02/2016,2,0,3,3,0,12,0,0,8,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.95,"210,510,070.29"
294,15/02/2016,2,0,3,3,0,12,0,0,10,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.49,"207,520,501.12"
295,15/02/2016,2,0,3,3,0,12,0,0,8,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.82,"206,717,524.23"
296,15/02/2016,2,0,3,3,0,12,0,0,11,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.46,"206,498,829.40"
297,15/02/2016,2,0,3,3,0,12,0,0,3,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,40.12,"211,733,547.50"
298,15/02/2016,2,0,3,3,0,12,0,0,2,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,40.98,"204,071,156.95"
299,15/02/2016,2,0,3,3,0,12,0,0,11,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,42.00,"208,024,928.21"
300,15/02/2016,2,0,3,3,0,14,0,0,3,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,40.43,"203,162,723.97"
301,15/02/2016,2,0,3,3,0,12,0,0,1,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,41.30,"204,082,673.56"
302,15/02/2016,2,0,3,3,0,12,0,0,7,Apartamento,1,4.55882 ,-74.1200,RAFAEL URIBE URIBE,MOLINOS DEL SUR,43.69,"209,333,453.20"
303,15/02/2016,1,0,2,2,0,15,0,0,10,Apartamento,1,4.55906 ,-74.1221,RAFAEL URIBE URIBE,EL PLAYON,42.27,"218,182,513.71"
304,15/02/2016,2,0,3,3,0,6,0,0,3,Apartamento,0,4.52416 ,-74.1253,USME,LA AURORA,45.11,"225,499,835.38"
305,15/02/2016,2,0,3,3,0,30,0,0,9,Apartamento,1,4.58711 ,-74.1672,CIUDAD BOLIVAR,PERDOMO ALTO,54.89,"203,553,998.04"
306,15/02/2016,2,0,3,3,0,30,0,0,7,Apartamento,1,4.58711 ,-74.1675,CIUDAD BOLIVAR,PERDOMO ALTO,54.42,"206,175,819.88"
307,15/02/2016,2,0,3,3,0,30,0,0,17,Apartamento,1,4.58711 ,-74.1678,CIUDAD BOLIVAR,PERDOMO ALTO,54.28,"203,566,091.66"
308,15/02/2016,2,0,3,3,0,30,0,0,25,Apartamento,1,4.58711 ,-74.1678,CIUDAD BOLIVAR,PERDOMO ALTO,54.64,"206,636,502.79"
309,15/02/2016,2,0,3,3,0,30,0,0,17,Apartamento,1,4.58711 ,-74.1675,CIUDAD BOLIVAR,PERDOMO ALTO,54.59,"197,230,594.86"
310,15/02/2016,2,0,3,3,0,30,0,0,8,Apartamento,1,4.58711 ,-74.1671,CIUDAD BOLIVAR,PERDOMO ALTO,54.78,"207,547,115.38"
311,15/02/2016,2,0,3,3,0,30,0,0,4,Apartamento,1,4.58711 ,-74.1672,CIUDAD BOLIVAR,PERDOMO ALTO,54.80,"214,525,077.64"
312,15/02/2016,2,0,3,3,0,30,0,0,13,Apartamento,1,4.58711 ,-74.1679,CIUDAD BOLIVAR,PERDOMO ALTO,54.43,"200,132,988.96"
313,15/02/2016,2,0,2,2,0,4,0,0,4,Apartamento,0,4.58611 ,-74.1678,CIUDAD BOLIVAR,PERDOMO ALTO,40.70,"203,713,731.45"
314,15/02/2016,1,0,2,2,0,6,0,1,3,Apartamento,0,4.54058 ,-74.1347,CIUDAD BOLIVAR,CASA DE TEJA,43.89,"192,716,493.91"
315,15/02/2016,1,0,3,2,0,6,0,1,4,Apartamento,0,4.54111 ,-74.1355,CIUDAD BOLIVAR,CASA DE TEJA,44.15,"197,356,179.06"
316,15/02/2016,1,0,2,2,0,3,0,0,2,Apartamento,0,4.55911 ,-74.1259,TUNJUELITO,ABRAHAM LINCOLN,38.11,"191,295,192.60"
317,15/02/2016,1,0,2,3,0,24,0,0,NA,Apartamento,1,4.55977 ,-74.1467,CIUDAD BOLIVAR,MILLAN,36.92,"222,833,799.16"
318,15/02/2016,1,0,3,2,0,7,0,0,7,Apartamento,1,4.49311 ,-74.1198,USME,DESARROLLO BRAZUELOS,44.59,"199,303,850.21"
319,15/02/2016,1,0,3,2,0,23,1,0,8,Apartamento,1,4.56652 ,-74.1295,TUNJUELITO,SAN CARLOS,48.07,"221,722,490.50"
